timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/05/04 23:51:32.814, 0, 0, 0, 1, 12282, 6.01, 49, 210, 405
2026/05/04 23:51:32.917, 0, 0, 0, 1, 12282, 6.01, 49, 210, 405
2026/05/04 23:51:33.018, 0, 0, 0, 1, 12282, 6.01, 49, 210, 405
2026/05/04 23:51:33.118, 0, 0, 0, 1, 12282, 6.01, 49, 210, 405
2026/05/04 23:51:33.218, 0, 0, 0, 1, 12282, 6.01, 49, 210, 405
2026/05/04 23:51:33.318, 0, 0, 0, 1, 12282, 6.01, 49, 210, 405
2026/05/04 23:51:33.418, 0, 0, 0, 1, 12282, 6.02, 49, 210, 405
2026/05/04 23:51:33.518, 0, 0, 0, 1, 12282, 6.02, 49, 210, 405
2026/05/04 23:51:33.619, 0, 0, 0, 1, 12282, 6.02, 49, 210, 405
2026/05/04 23:51:33.719, 0, 0, 0, 1, 12282, 6.02, 49, 210, 405
2026/05/04 23:51:33.819, 0, 0, 0, 1, 12282, 6.02, 49, 210, 405
2026/05/04 23:51:33.920, 0, 0, 0, 1, 12282, 6.02, 49, 210, 405
2026/05/04 23:51:34.020, 0, 0, 0, 1, 12282, 6.02, 49, 210, 405
2026/05/04 23:51:34.120, 0, 0, 0, 1, 12282, 6.02, 49, 210, 405
2026/05/04 23:51:34.220, 0, 0, 0, 1, 12282, 6.02, 49, 210, 405
2026/05/04 23:51:34.321, 0, 0, 0, 1, 12282, 6.02, 49, 210, 405
2026/05/04 23:51:34.421, 0, 0, 0, 1, 12282, 6.04, 49, 210, 405
2026/05/04 23:51:34.521, 0, 0, 0, 1, 12282, 6.04, 49, 210, 405
2026/05/04 23:51:34.622, 0, 0, 0, 1, 12282, 6.04, 49, 210, 405
2026/05/04 23:51:34.722, 0, 0, 0, 1, 12282, 6.04, 49, 210, 405
2026/05/04 23:51:34.822, 0, 0, 0, 1, 12282, 6.04, 49, 210, 405
2026/05/04 23:51:34.923, 0, 0, 0, 1, 12282, 6.04, 49, 210, 405
2026/05/04 23:51:35.023, 0, 0, 0, 1, 12282, 6.04, 49, 210, 405
