timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/05/04 23:05:59.009, 0, 0, 0, 1, 12282, 5.39, 48, 210, 405
2026/05/04 23:05:59.112, 0, 0, 0, 1, 12282, 5.39, 48, 210, 405
2026/05/04 23:05:59.212, 0, 0, 0, 1, 12282, 5.39, 48, 210, 405
2026/05/04 23:05:59.313, 0, 0, 0, 1, 12282, 5.39, 48, 210, 405
2026/05/04 23:05:59.413, 0, 0, 0, 1, 12282, 5.39, 48, 210, 405
2026/05/04 23:05:59.513, 0, 0, 0, 1, 12282, 5.39, 48, 210, 405
2026/05/04 23:05:59.613, 0, 0, 0, 1, 12282, 5.39, 48, 210, 405
2026/05/04 23:05:59.713, 0, 0, 0, 1, 12282, 5.39, 48, 210, 405
2026/05/04 23:05:59.814, 0, 0, 0, 1, 12282, 5.39, 48, 210, 405
2026/05/04 23:05:59.914, 0, 0, 0, 1, 12282, 5.39, 48, 210, 405
2026/05/04 23:06:00.014, 0, 0, 0, 1, 12282, 5.39, 48, 210, 405
2026/05/04 23:06:00.114, 0, 0, 0, 1, 12282, 5.47, 48, 210, 405
2026/05/04 23:06:00.215, 0, 0, 0, 1, 12282, 5.47, 48, 210, 405
2026/05/04 23:06:00.315, 0, 0, 0, 1, 12282, 5.47, 48, 210, 405
2026/05/04 23:06:00.415, 0, 0, 0, 1, 12282, 5.47, 48, 210, 405
2026/05/04 23:06:00.516, 0, 0, 0, 1, 12282, 5.47, 48, 210, 405
2026/05/04 23:06:00.616, 0, 0, 0, 1, 12282, 5.47, 48, 210, 405
2026/05/04 23:06:00.716, 0, 0, 0, 1, 12282, 5.47, 48, 210, 405
2026/05/04 23:06:00.817, 0, 0, 0, 1, 12282, 5.47, 48, 210, 405
2026/05/04 23:06:00.917, 0, 0, 0, 1, 12282, 5.47, 48, 210, 405
2026/05/04 23:06:01.017, 0, 0, 0, 1, 12282, 5.47, 48, 210, 405
2026/05/04 23:06:01.117, 0, 0, 0, 1, 12282, 5.51, 48, 210, 405
2026/05/04 23:06:01.218, 0, 0, 0, 1, 12282, 5.51, 48, 210, 405
2026/05/04 23:06:01.318, 0, 0, 0, 1, 12282, 5.51, 48, 210, 405
2026/05/04 23:06:01.418, 0, 0, 0, 1, 12282, 5.51, 48, 210, 405
2026/05/04 23:06:01.519, 0, 0, 0, 1, 12282, 5.51, 48, 210, 405
2026/05/04 23:06:01.619, 0, 0, 0, 1, 12282, 5.51, 48, 210, 405
2026/05/04 23:06:01.719, 0, 0, 0, 1, 12282, 5.51, 48, 210, 405
2026/05/04 23:06:01.819, 0, 0, 0, 1, 12282, 5.51, 48, 210, 405
2026/05/04 23:06:01.920, 0, 0, 0, 1, 12282, 5.51, 48, 210, 405
2026/05/04 23:06:02.020, 0, 0, 0, 1, 12282, 5.51, 48, 210, 405
2026/05/04 23:06:02.120, 0, 0, 0, 1, 12282, 5.49, 48, 210, 405
2026/05/04 23:06:02.220, 0, 0, 0, 1, 12282, 5.49, 48, 210, 405
2026/05/04 23:06:02.321, 0, 0, 0, 1, 12282, 5.49, 48, 210, 405
2026/05/04 23:06:02.421, 0, 0, 0, 1, 12282, 5.49, 48, 210, 405
2026/05/04 23:06:02.521, 0, 0, 0, 1, 12282, 5.49, 48, 210, 405
2026/05/04 23:06:02.621, 0, 0, 0, 1, 12282, 5.49, 48, 210, 405
2026/05/04 23:06:02.722, 0, 0, 0, 1, 12282, 5.49, 48, 210, 405
2026/05/04 23:06:02.822, 0, 0, 0, 1, 12282, 5.49, 48, 210, 405
2026/05/04 23:06:02.922, 0, 0, 0, 1, 12282, 5.49, 48, 210, 405
2026/05/04 23:06:03.023, 0, 0, 0, 1, 12282, 5.49, 48, 210, 405
2026/05/04 23:06:03.123, 0, 0, 0, 1, 12282, 5.43, 48, 210, 405
2026/05/04 23:06:03.223, 0, 0, 0, 1, 12282, 5.43, 48, 210, 405
2026/05/04 23:06:03.323, 0, 0, 0, 1, 12282, 5.43, 48, 210, 405
2026/05/04 23:06:03.424, 0, 0, 0, 1, 12282, 5.43, 48, 210, 405
2026/05/04 23:06:03.524, 0, 0, 0, 1, 12282, 5.43, 48, 210, 405
2026/05/04 23:06:03.624, 0, 0, 0, 1, 12282, 5.43, 48, 210, 405
