timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/05/05 18:05:48.465, 0, 0, 0, 1, 24564, 15.29, 37, 210, 405
2026/05/05 18:05:48.569, 0, 0, 0, 1, 24564, 15.29, 37, 210, 405
2026/05/05 18:05:48.669, 0, 0, 0, 1, 24564, 15.29, 37, 210, 405
2026/05/05 18:05:48.770, 0, 0, 0, 1, 24564, 15.29, 37, 210, 405
2026/05/05 18:05:48.870, 0, 0, 0, 1, 24564, 15.29, 37, 210, 405
2026/05/05 18:05:48.970, 0, 0, 0, 1, 24564, 15.29, 37, 210, 405
2026/05/05 18:05:49.070, 0, 0, 0, 1, 24564, 14.94, 37, 210, 405
2026/05/05 18:05:49.170, 0, 0, 0, 1, 24564, 14.94, 37, 210, 405
2026/05/05 18:05:49.271, 0, 0, 0, 1, 24564, 14.94, 37, 210, 405
2026/05/05 18:05:49.371, 0, 0, 0, 1, 24564, 14.94, 37, 210, 405
2026/05/05 18:05:49.471, 0, 0, 0, 1, 24564, 14.94, 37, 210, 405
2026/05/05 18:05:49.571, 0, 0, 0, 1, 24564, 14.94, 37, 210, 405
2026/05/05 18:05:49.672, 0, 0, 0, 1, 24564, 14.94, 37, 210, 405
2026/05/05 18:05:49.772, 0, 0, 0, 1, 24564, 14.94, 37, 210, 405
2026/05/05 18:05:49.872, 0, 0, 0, 1, 24564, 14.94, 37, 210, 405
2026/05/05 18:05:49.973, 0, 0, 0, 1, 24564, 14.94, 37, 210, 405
2026/05/05 18:05:50.073, 0, 0, 0, 1, 24564, 14.46, 37, 210, 405
2026/05/05 18:05:50.173, 0, 0, 0, 1, 24564, 14.46, 37, 210, 405
2026/05/05 18:05:50.273, 0, 0, 0, 1, 24564, 14.46, 37, 210, 405
2026/05/05 18:05:50.374, 0, 0, 0, 1, 24564, 14.46, 37, 210, 405
2026/05/05 18:05:50.474, 0, 0, 0, 1, 24564, 14.46, 37, 210, 405
2026/05/05 18:05:50.574, 0, 0, 0, 1, 24564, 14.46, 37, 210, 405
2026/05/05 18:05:50.675, 0, 0, 0, 1, 24564, 14.46, 37, 210, 405
2026/05/05 18:05:50.775, 0, 0, 0, 1, 24564, 14.46, 37, 210, 405
2026/05/05 18:05:50.875, 0, 0, 0, 1, 24564, 14.46, 37, 210, 405
2026/05/05 18:05:50.975, 0, 0, 0, 1, 24564, 14.46, 37, 210, 405
2026/05/05 18:05:51.076, 0, 0, 0, 1, 24564, 14.42, 37, 210, 405
2026/05/05 18:05:51.176, 0, 0, 0, 1, 24564, 14.42, 37, 210, 405
2026/05/05 18:05:51.276, 0, 0, 0, 1, 24564, 14.42, 37, 210, 405
2026/05/05 18:05:51.376, 0, 0, 0, 1, 24564, 14.42, 37, 210, 405
2026/05/05 18:05:51.477, 0, 0, 0, 1, 24564, 14.42, 37, 210, 405
2026/05/05 18:05:51.577, 0, 0, 0, 1, 24564, 14.42, 37, 210, 405
2026/05/05 18:05:51.677, 0, 0, 0, 1, 24564, 14.42, 37, 210, 405
2026/05/05 18:05:51.778, 0, 0, 0, 1, 24564, 14.42, 37, 210, 405
2026/05/05 18:05:51.878, 0, 0, 0, 1, 24564, 14.42, 37, 210, 405
2026/05/05 18:05:51.978, 0, 0, 0, 1, 24564, 14.42, 37, 210, 405
2026/05/05 18:05:52.078, 0, 0, 0, 1, 24564, 14.58, 37, 210, 405
2026/05/05 18:05:52.179, 0, 0, 0, 1, 24564, 14.58, 37, 210, 405
2026/05/05 18:05:52.279, 0, 0, 0, 1, 24564, 14.58, 37, 210, 405
2026/05/05 18:05:52.379, 0, 0, 0, 1, 24564, 14.58, 37, 210, 405
2026/05/05 18:05:52.479, 0, 0, 0, 1, 24564, 14.58, 37, 210, 405
2026/05/05 18:05:52.579, 0, 0, 0, 1, 24564, 14.58, 37, 210, 405
2026/05/05 18:05:52.680, 0, 0, 0, 1, 24564, 14.58, 37, 210, 405
2026/05/05 18:05:52.780, 0, 0, 0, 1, 24564, 14.58, 37, 210, 405
2026/05/05 18:05:52.880, 0, 0, 0, 1, 24564, 14.58, 37, 210, 405
2026/05/05 18:05:52.980, 0, 0, 0, 1, 24564, 14.58, 37, 210, 405
2026/05/05 18:05:53.080, 0, 0, 0, 1, 24564, 14.77, 37, 210, 405
2026/05/05 18:05:53.181, 0, 0, 0, 1, 24564, 14.77, 37, 210, 405
2026/05/05 18:05:53.281, 0, 0, 0, 1, 24564, 14.77, 37, 210, 405
2026/05/05 18:05:53.381, 0, 0, 0, 1, 24564, 14.77, 37, 210, 405
2026/05/05 18:05:53.481, 0, 0, 0, 1, 24564, 14.77, 37, 210, 405
2026/05/05 18:05:53.582, 0, 0, 0, 1, 24564, 14.77, 37, 210, 405
2026/05/05 18:05:53.682, 0, 0, 0, 1, 24564, 14.77, 37, 210, 405
2026/05/05 18:05:53.782, 0, 0, 0, 1, 24564, 14.77, 37, 210, 405
2026/05/05 18:05:53.883, 0, 0, 0, 1, 24564, 14.77, 37, 210, 405
2026/05/05 18:05:53.983, 0, 0, 0, 1, 24564, 14.77, 37, 210, 405
2026/05/05 18:05:54.083, 0, 0, 0, 1, 24564, 15.28, 37, 210, 405
2026/05/05 18:05:54.183, 0, 0, 0, 1, 24564, 15.28, 37, 210, 405
2026/05/05 18:05:54.284, 0, 0, 0, 1, 24564, 15.28, 37, 210, 405
2026/05/05 18:05:54.384, 0, 0, 0, 1, 24564, 15.28, 37, 210, 405
2026/05/05 18:05:54.484, 0, 0, 0, 1, 24564, 15.28, 37, 210, 405
2026/05/05 18:05:54.584, 0, 0, 0, 1, 24564, 15.28, 37, 210, 405
2026/05/05 18:05:54.685, 0, 0, 0, 1, 24564, 15.28, 37, 210, 405
2026/05/05 18:05:54.785, 0, 0, 0, 1, 24564, 15.28, 37, 210, 405
2026/05/05 18:05:54.885, 0, 0, 0, 1, 24564, 15.28, 37, 210, 405
2026/05/05 18:05:54.985, 0, 0, 0, 1, 24564, 15.28, 37, 210, 405
2026/05/05 18:05:55.086, 0, 0, 0, 1, 24564, 15.54, 37, 210, 405
2026/05/05 18:05:55.186, 0, 0, 0, 1, 24564, 15.54, 37, 210, 405
2026/05/05 18:05:55.286, 0, 0, 0, 1, 24564, 15.54, 37, 210, 405
2026/05/05 18:05:55.386, 0, 0, 0, 1, 24564, 15.54, 37, 210, 405
2026/05/05 18:05:55.486, 0, 0, 0, 1, 24564, 15.54, 37, 210, 405
2026/05/05 18:05:55.586, 0, 0, 0, 1, 24564, 15.54, 37, 210, 405
2026/05/05 18:05:55.687, 0, 0, 0, 1, 24564, 15.54, 37, 210, 405
2026/05/05 18:05:55.787, 0, 0, 0, 1, 24564, 15.54, 37, 210, 405
2026/05/05 18:05:55.887, 0, 0, 0, 1, 24564, 15.54, 37, 210, 405
2026/05/05 18:05:55.987, 0, 0, 0, 1, 24564, 15.54, 37, 210, 405
2026/05/05 18:05:56.088, 0, 0, 0, 1, 24564, 14.50, 37, 210, 405
2026/05/05 18:05:56.188, 0, 0, 0, 1, 24564, 14.50, 37, 210, 405
2026/05/05 18:05:56.288, 0, 0, 0, 1, 24564, 14.50, 37, 210, 405
2026/05/05 18:05:56.389, 0, 0, 0, 1, 24564, 14.50, 37, 210, 405
2026/05/05 18:05:56.489, 0, 0, 0, 1, 24564, 14.50, 37, 210, 405
2026/05/05 18:05:56.589, 0, 0, 0, 1, 24564, 14.50, 37, 210, 405
2026/05/05 18:05:56.689, 0, 0, 0, 1, 24564, 14.50, 37, 210, 405
2026/05/05 18:05:56.790, 0, 0, 0, 1, 24564, 14.50, 37, 210, 405
2026/05/05 18:05:56.890, 0, 0, 0, 1, 24564, 14.50, 37, 210, 405
2026/05/05 18:05:56.990, 0, 0, 0, 1, 24564, 14.50, 37, 210, 405
2026/05/05 18:05:57.090, 0, 0, 0, 1, 24564, 14.06, 37, 210, 405
2026/05/05 18:05:57.190, 0, 0, 0, 1, 24564, 14.06, 37, 210, 405
2026/05/05 18:05:57.290, 0, 0, 0, 1, 24564, 14.06, 37, 210, 405
2026/05/05 18:05:57.391, 0, 0, 0, 1, 24564, 14.06, 37, 210, 405
2026/05/05 18:05:57.491, 0, 0, 0, 1, 24564, 14.06, 37, 210, 405
2026/05/05 18:05:57.591, 0, 0, 0, 1, 24564, 14.06, 37, 210, 405
2026/05/05 18:05:57.691, 0, 0, 0, 1, 24564, 14.06, 37, 210, 405
2026/05/05 18:05:57.792, 0, 0, 0, 1, 24564, 14.06, 37, 210, 405
2026/05/05 18:05:57.892, 0, 0, 0, 1, 24564, 14.06, 37, 210, 405
2026/05/05 18:05:57.992, 0, 0, 0, 1, 24564, 14.06, 37, 210, 405
