timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/05/05 17:56:41.563, 0, 0, 0, 1, 24564, 13.11, 35, 210, 405
2026/05/05 17:56:41.667, 0, 0, 0, 1, 24564, 13.11, 35, 210, 405
2026/05/05 17:56:41.767, 0, 0, 0, 1, 24564, 13.11, 35, 210, 405
2026/05/05 17:56:41.868, 0, 0, 0, 1, 24564, 13.11, 35, 210, 405
2026/05/05 17:56:41.968, 0, 0, 0, 1, 24564, 13.11, 35, 210, 405
2026/05/05 17:56:42.068, 0, 0, 0, 1, 24564, 13.11, 35, 210, 405
2026/05/05 17:56:42.168, 0, 0, 0, 1, 24564, 13.11, 35, 210, 405
2026/05/05 17:56:42.268, 0, 0, 0, 1, 24564, 13.11, 35, 210, 405
2026/05/05 17:56:42.369, 0, 0, 0, 1, 24564, 13.11, 35, 210, 405
2026/05/05 17:56:42.469, 0, 0, 0, 1, 24564, 13.11, 35, 210, 405
2026/05/05 17:56:42.569, 0, 0, 0, 1, 24564, 13.11, 35, 210, 405
2026/05/05 17:56:42.669, 0, 0, 0, 1, 24564, 12.60, 35, 210, 405
2026/05/05 17:56:42.770, 0, 0, 0, 1, 24564, 12.60, 35, 210, 405
2026/05/05 17:56:42.870, 0, 0, 0, 1, 24564, 12.60, 35, 210, 405
2026/05/05 17:56:42.970, 0, 0, 0, 1, 24564, 12.60, 35, 210, 405
2026/05/05 17:56:43.070, 0, 0, 0, 1, 24564, 12.60, 35, 210, 405
2026/05/05 17:56:43.171, 0, 0, 0, 1, 24564, 12.60, 35, 210, 405
2026/05/05 17:56:43.271, 0, 0, 0, 1, 24564, 12.60, 35, 210, 405
2026/05/05 17:56:43.371, 0, 0, 0, 1, 24564, 12.60, 35, 210, 405
2026/05/05 17:56:43.472, 0, 0, 0, 1, 24564, 12.60, 35, 210, 405
2026/05/05 17:56:43.572, 0, 0, 0, 1, 24564, 12.60, 35, 210, 405
2026/05/05 17:56:43.672, 0, 0, 0, 1, 24564, 12.62, 35, 210, 405
2026/05/05 17:56:43.772, 0, 0, 0, 1, 24564, 12.62, 35, 210, 405
2026/05/05 17:56:43.873, 0, 0, 0, 1, 24564, 12.62, 35, 210, 405
2026/05/05 17:56:43.973, 0, 0, 0, 1, 24564, 12.62, 35, 210, 405
2026/05/05 17:56:44.073, 0, 0, 0, 1, 24564, 12.62, 35, 210, 405
2026/05/05 17:56:44.173, 0, 0, 0, 1, 24564, 12.62, 35, 210, 405
2026/05/05 17:56:44.273, 0, 0, 0, 1, 24564, 12.62, 35, 210, 405
2026/05/05 17:56:44.373, 0, 0, 0, 1, 24564, 12.62, 35, 210, 405
2026/05/05 17:56:44.474, 0, 0, 0, 1, 24564, 12.62, 35, 210, 405
2026/05/05 17:56:44.574, 0, 0, 0, 1, 24564, 12.62, 35, 210, 405
2026/05/05 17:56:44.674, 0, 0, 0, 1, 24564, 12.60, 35, 210, 405
2026/05/05 17:56:44.774, 0, 0, 0, 1, 24564, 12.60, 35, 210, 405
2026/05/05 17:56:44.875, 0, 0, 0, 1, 24564, 12.60, 35, 210, 405
2026/05/05 17:56:44.975, 0, 0, 0, 1, 24564, 12.60, 35, 210, 405
2026/05/05 17:56:45.075, 0, 0, 0, 1, 24564, 12.60, 35, 210, 405
2026/05/05 17:56:45.176, 0, 0, 0, 1, 24564, 12.60, 35, 210, 405
2026/05/05 17:56:45.276, 0, 0, 0, 1, 24564, 12.60, 35, 210, 405
2026/05/05 17:56:45.376, 0, 0, 0, 1, 24564, 12.60, 35, 210, 405
2026/05/05 17:56:45.476, 0, 0, 0, 1, 24564, 12.60, 35, 210, 405
2026/05/05 17:56:45.577, 0, 0, 0, 1, 24564, 12.60, 35, 210, 405
2026/05/05 17:56:45.677, 0, 0, 0, 1, 24564, 12.59, 35, 210, 405
2026/05/05 17:56:45.777, 0, 0, 0, 1, 24564, 12.59, 35, 210, 405
2026/05/05 17:56:45.877, 0, 0, 0, 1, 24564, 12.59, 35, 210, 405
2026/05/05 17:56:45.978, 0, 0, 0, 1, 24564, 12.59, 35, 210, 405
2026/05/05 17:56:46.078, 0, 0, 0, 1, 24564, 12.59, 35, 210, 405
2026/05/05 17:56:46.178, 0, 0, 0, 1, 24564, 12.59, 35, 210, 405
2026/05/05 17:56:46.279, 0, 0, 0, 1, 24564, 12.59, 35, 210, 405
2026/05/05 17:56:46.379, 0, 0, 0, 1, 24564, 12.59, 35, 210, 405
2026/05/05 17:56:46.479, 0, 0, 0, 1, 24564, 12.59, 35, 210, 405
2026/05/05 17:56:46.579, 0, 0, 0, 1, 24564, 12.59, 35, 210, 405
2026/05/05 17:56:46.679, 0, 0, 0, 1, 24564, 13.45, 35, 210, 405
2026/05/05 17:56:46.779, 0, 0, 0, 1, 24564, 13.45, 35, 210, 405
2026/05/05 17:56:46.880, 0, 0, 0, 1, 24564, 13.45, 35, 210, 405
2026/05/05 17:56:46.980, 0, 0, 0, 1, 24564, 13.45, 35, 210, 405
2026/05/05 17:56:47.080, 0, 0, 0, 1, 24564, 13.45, 35, 210, 405
2026/05/05 17:56:47.180, 0, 0, 0, 1, 24564, 13.45, 35, 210, 405
2026/05/05 17:56:47.281, 0, 0, 0, 1, 24564, 13.45, 35, 210, 405
2026/05/05 17:56:47.381, 0, 0, 0, 1, 24564, 13.45, 35, 210, 405
2026/05/05 17:56:47.481, 0, 0, 0, 1, 24564, 13.45, 35, 210, 405
2026/05/05 17:56:47.581, 0, 0, 0, 1, 24564, 13.45, 35, 210, 405
2026/05/05 17:56:47.682, 0, 0, 0, 1, 24564, 13.81, 35, 210, 405
2026/05/05 17:56:47.782, 0, 0, 0, 1, 24564, 13.81, 35, 210, 405
2026/05/05 17:56:47.882, 0, 0, 0, 1, 24564, 13.81, 35, 210, 405
2026/05/05 17:56:47.982, 0, 0, 0, 1, 24564, 13.81, 35, 210, 405
2026/05/05 17:56:48.082, 0, 0, 0, 1, 24564, 13.81, 35, 210, 405
2026/05/05 17:56:48.196, 0, 0, 0, 1, 24564, 13.81, 35, 210, 405
2026/05/05 17:56:48.297, 0, 0, 0, 1, 24564, 13.81, 35, 210, 405
2026/05/05 17:56:48.397, 0, 0, 0, 1, 24564, 13.81, 35, 210, 405
2026/05/05 17:56:48.497, 0, 0, 0, 1, 24564, 13.81, 35, 210, 405
2026/05/05 17:56:48.597, 0, 0, 0, 1, 24564, 13.81, 35, 210, 405
2026/05/05 17:56:48.698, 0, 0, 0, 1, 24564, 13.45, 35, 210, 405
2026/05/05 17:56:48.798, 0, 0, 0, 1, 24564, 13.45, 35, 210, 405
2026/05/05 17:56:48.898, 0, 0, 0, 1, 24564, 13.45, 35, 210, 405
2026/05/05 17:56:48.998, 0, 0, 0, 1, 24564, 13.45, 35, 210, 405
2026/05/05 17:56:49.099, 0, 0, 0, 1, 24564, 13.45, 35, 210, 405
2026/05/05 17:56:49.199, 0, 0, 0, 1, 24564, 13.45, 35, 210, 405
2026/05/05 17:56:49.299, 0, 0, 0, 1, 24564, 13.45, 35, 210, 405
2026/05/05 17:56:49.399, 0, 0, 0, 1, 24564, 13.45, 35, 210, 405
2026/05/05 17:56:49.499, 0, 0, 0, 1, 24564, 13.45, 35, 210, 405
2026/05/05 17:56:49.600, 0, 0, 0, 1, 24564, 13.45, 35, 210, 405
2026/05/05 17:56:49.700, 0, 0, 0, 1, 24564, 13.11, 35, 210, 405
2026/05/05 17:56:49.800, 0, 0, 0, 1, 24564, 13.11, 35, 210, 405
2026/05/05 17:56:49.900, 0, 0, 0, 1, 24564, 13.11, 35, 210, 405
2026/05/05 17:56:50.001, 0, 0, 0, 1, 24564, 13.11, 35, 210, 405
2026/05/05 17:56:50.101, 0, 0, 0, 1, 24564, 13.11, 35, 210, 405
2026/05/05 17:56:50.201, 0, 0, 0, 1, 24564, 13.11, 35, 210, 405
2026/05/05 17:56:50.302, 0, 0, 0, 1, 24564, 13.11, 35, 210, 405
2026/05/05 17:56:50.402, 0, 0, 0, 1, 24564, 13.11, 35, 210, 405
2026/05/05 17:56:50.502, 0, 0, 0, 1, 24564, 13.11, 35, 210, 405
2026/05/05 17:56:50.602, 0, 0, 0, 1, 24564, 13.11, 35, 210, 405
2026/05/05 17:56:50.703, 0, 0, 0, 1, 24564, 13.15, 35, 210, 405
2026/05/05 17:56:50.803, 0, 0, 0, 1, 24564, 13.15, 35, 210, 405
2026/05/05 17:56:50.903, 0, 0, 0, 1, 24564, 13.15, 35, 210, 405
2026/05/05 17:56:51.003, 0, 0, 0, 1, 24564, 13.15, 35, 210, 405
2026/05/05 17:56:51.103, 0, 0, 0, 1, 24564, 13.15, 35, 210, 405
2026/05/05 17:56:51.204, 0, 0, 0, 1, 24564, 13.15, 35, 210, 405
2026/05/05 17:56:51.304, 0, 0, 0, 1, 24564, 13.15, 35, 210, 405
