timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/05/04 22:53:10.047, 0, 0, 0, 1, 12282, 5.48, 45, 210, 405
2026/05/04 22:53:10.150, 0, 0, 0, 1, 12282, 5.48, 45, 210, 405
2026/05/04 22:53:10.250, 0, 0, 0, 1, 12282, 5.48, 45, 210, 405
2026/05/04 22:53:10.351, 0, 0, 0, 1, 12282, 5.48, 45, 210, 405
2026/05/04 22:53:10.451, 0, 0, 0, 1, 12282, 5.48, 45, 210, 405
2026/05/04 22:53:10.551, 0, 0, 0, 1, 12282, 5.48, 45, 210, 405
2026/05/04 22:53:10.651, 0, 0, 0, 1, 12282, 5.52, 45, 210, 405
2026/05/04 22:53:10.751, 0, 0, 0, 1, 12282, 5.52, 45, 210, 405
2026/05/04 22:53:10.851, 0, 0, 0, 1, 12282, 5.52, 45, 210, 405
2026/05/04 22:53:10.952, 0, 0, 0, 1, 12282, 5.52, 45, 210, 405
2026/05/04 22:53:11.052, 0, 0, 0, 1, 12282, 5.52, 45, 210, 405
2026/05/04 22:53:11.152, 0, 0, 0, 1, 12282, 5.52, 45, 210, 405
2026/05/04 22:53:11.253, 0, 0, 0, 1, 12282, 5.52, 45, 210, 405
2026/05/04 22:53:11.353, 0, 0, 0, 1, 12282, 5.52, 45, 210, 405
2026/05/04 22:53:11.453, 0, 0, 0, 1, 12282, 5.52, 45, 210, 405
2026/05/04 22:53:11.553, 0, 0, 0, 1, 12282, 5.52, 45, 210, 405
2026/05/04 22:53:11.654, 0, 0, 0, 1, 12282, 5.49, 45, 210, 405
2026/05/04 22:53:11.754, 0, 0, 0, 1, 12282, 5.49, 45, 210, 405
2026/05/04 22:53:11.854, 0, 0, 0, 1, 12282, 5.49, 45, 210, 405
2026/05/04 22:53:11.955, 0, 0, 0, 1, 12282, 5.49, 45, 210, 405
2026/05/04 22:53:12.055, 0, 0, 0, 1, 12282, 5.49, 45, 210, 405
2026/05/04 22:53:12.155, 0, 0, 0, 1, 12282, 5.49, 45, 210, 405
2026/05/04 22:53:12.255, 0, 0, 0, 1, 12282, 5.49, 45, 210, 405
2026/05/04 22:53:12.356, 0, 0, 0, 1, 12282, 5.49, 45, 210, 405
2026/05/04 22:53:12.456, 0, 0, 0, 1, 12282, 5.49, 45, 210, 405
2026/05/04 22:53:12.556, 0, 0, 0, 1, 12282, 5.49, 45, 210, 405
2026/05/04 22:53:12.657, 0, 0, 0, 1, 12282, 5.50, 45, 210, 405
2026/05/04 22:53:12.757, 0, 0, 0, 1, 12282, 5.50, 45, 210, 405
2026/05/04 22:53:12.857, 0, 0, 0, 1, 12282, 5.50, 45, 210, 405
2026/05/04 22:53:12.957, 0, 0, 0, 1, 12282, 5.50, 45, 210, 405
2026/05/04 22:53:13.058, 0, 0, 0, 1, 12282, 5.50, 45, 210, 405
2026/05/04 22:53:13.158, 0, 0, 0, 1, 12282, 5.50, 45, 210, 405
2026/05/04 22:53:13.258, 0, 0, 0, 1, 12282, 5.50, 45, 210, 405
2026/05/04 22:53:13.359, 0, 0, 0, 1, 12282, 5.50, 45, 210, 405
2026/05/04 22:53:13.459, 0, 0, 0, 1, 12282, 5.50, 45, 210, 405
2026/05/04 22:53:13.559, 0, 0, 0, 1, 12282, 5.50, 45, 210, 405
2026/05/04 22:53:13.659, 0, 0, 0, 1, 12282, 5.55, 45, 210, 405
