timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/05/04 23:29:54.287, 0, 0, 0, 1, 12282, 10.87, 41, 210, 405
2026/05/04 23:29:54.390, 0, 0, 0, 1, 12282, 10.87, 41, 210, 405
2026/05/04 23:29:54.490, 0, 0, 0, 1, 12282, 10.87, 41, 210, 405
2026/05/04 23:29:54.590, 0, 0, 0, 1, 12282, 10.87, 41, 210, 405
2026/05/04 23:29:54.690, 0, 0, 0, 1, 12282, 10.87, 41, 210, 405
2026/05/04 23:29:54.791, 0, 0, 0, 1, 12282, 10.87, 41, 210, 405
2026/05/04 23:29:54.891, 0, 0, 0, 1, 12282, 10.81, 41, 210, 405
2026/05/04 23:29:54.991, 0, 0, 0, 1, 12282, 10.81, 41, 210, 405
2026/05/04 23:29:55.091, 0, 0, 0, 1, 12282, 10.81, 41, 210, 405
2026/05/04 23:29:55.191, 0, 0, 0, 1, 12282, 10.81, 41, 210, 405
2026/05/04 23:29:55.292, 0, 0, 0, 1, 12282, 10.81, 41, 210, 405
2026/05/04 23:29:55.392, 0, 0, 0, 1, 12282, 10.81, 41, 210, 405
2026/05/04 23:29:55.492, 0, 0, 0, 1, 12282, 10.81, 41, 210, 405
2026/05/04 23:29:55.592, 0, 0, 0, 1, 12282, 10.81, 41, 210, 405
2026/05/04 23:29:55.693, 0, 0, 0, 1, 12282, 10.81, 41, 210, 405
2026/05/04 23:29:55.793, 0, 0, 0, 1, 12282, 10.81, 41, 210, 405
2026/05/04 23:29:55.893, 0, 0, 0, 1, 12282, 10.82, 41, 210, 405
2026/05/04 23:29:55.993, 0, 0, 0, 1, 12282, 10.82, 41, 210, 405
2026/05/04 23:29:56.094, 0, 0, 0, 1, 12282, 10.82, 41, 210, 405
2026/05/04 23:29:56.194, 0, 0, 0, 1, 12282, 10.82, 41, 210, 405
2026/05/04 23:29:56.294, 0, 0, 0, 1, 12282, 10.82, 41, 210, 405
2026/05/04 23:29:56.394, 0, 0, 0, 1, 12282, 10.82, 41, 210, 405
2026/05/04 23:29:56.494, 0, 0, 0, 1, 12282, 10.82, 41, 210, 405
2026/05/04 23:29:56.595, 0, 0, 0, 1, 12282, 10.82, 41, 210, 405
2026/05/04 23:29:56.695, 0, 0, 0, 1, 12282, 10.82, 41, 210, 405
2026/05/04 23:29:56.795, 0, 0, 0, 1, 12282, 10.82, 41, 210, 405
2026/05/04 23:29:56.895, 0, 0, 0, 1, 12282, 10.86, 41, 210, 405
2026/05/04 23:29:56.996, 0, 0, 0, 1, 12282, 10.86, 41, 210, 405
2026/05/04 23:29:57.096, 0, 0, 0, 1, 12282, 10.86, 41, 210, 405
2026/05/04 23:29:57.196, 0, 0, 0, 1, 12282, 10.86, 41, 210, 405
2026/05/04 23:29:57.296, 0, 0, 0, 1, 12282, 10.86, 41, 210, 405
2026/05/04 23:29:57.397, 0, 0, 0, 1, 12282, 10.86, 41, 210, 405
2026/05/04 23:29:57.497, 0, 0, 0, 1, 12282, 10.86, 41, 210, 405
2026/05/04 23:29:57.597, 0, 0, 0, 1, 12282, 10.86, 41, 210, 405
2026/05/04 23:29:57.697, 0, 0, 0, 1, 12282, 10.86, 41, 210, 405
2026/05/04 23:29:57.798, 0, 0, 0, 1, 12282, 10.86, 41, 210, 405
2026/05/04 23:29:57.898, 0, 0, 0, 1, 12282, 10.83, 41, 210, 405
2026/05/04 23:29:57.998, 0, 0, 0, 1, 12282, 10.83, 41, 210, 405
2026/05/04 23:29:58.098, 0, 0, 0, 1, 12282, 10.83, 41, 210, 405
2026/05/04 23:29:58.199, 0, 0, 0, 1, 12282, 10.83, 41, 210, 405
2026/05/04 23:29:58.299, 0, 0, 0, 1, 12282, 10.83, 41, 210, 405
2026/05/04 23:29:58.399, 0, 0, 0, 1, 12282, 10.83, 41, 210, 405
2026/05/04 23:29:58.500, 0, 0, 0, 1, 12282, 10.83, 41, 210, 405
2026/05/04 23:29:58.600, 0, 0, 0, 1, 12282, 10.83, 41, 210, 405
2026/05/04 23:29:58.700, 0, 0, 0, 1, 12282, 10.83, 41, 210, 405
2026/05/04 23:29:58.800, 0, 0, 0, 1, 12282, 10.83, 41, 210, 405
2026/05/04 23:29:58.900, 0, 0, 0, 1, 12282, 10.83, 41, 210, 405
2026/05/04 23:29:59.001, 0, 0, 0, 1, 12282, 10.83, 41, 210, 405
2026/05/04 23:29:59.101, 0, 0, 0, 1, 12282, 10.83, 41, 210, 405
2026/05/04 23:29:59.201, 0, 0, 0, 1, 12282, 10.83, 41, 210, 405
2026/05/04 23:29:59.313, 0, 0, 0, 1, 12282, 10.83, 41, 210, 405
2026/05/04 23:29:59.413, 0, 0, 0, 1, 12282, 10.83, 41, 210, 405
2026/05/04 23:29:59.514, 0, 0, 0, 1, 12282, 10.83, 41, 210, 405
2026/05/04 23:29:59.614, 0, 0, 0, 1, 12282, 10.83, 41, 210, 405
2026/05/04 23:29:59.714, 0, 0, 0, 1, 12282, 10.83, 41, 210, 405
2026/05/04 23:29:59.815, 0, 0, 0, 1, 12282, 10.83, 41, 210, 405
2026/05/04 23:29:59.915, 0, 0, 0, 1, 12282, 10.84, 41, 210, 405
2026/05/04 23:30:00.015, 0, 0, 0, 1, 12282, 10.84, 41, 210, 405
2026/05/04 23:30:00.116, 0, 0, 0, 1, 12282, 10.84, 41, 210, 405
2026/05/04 23:30:00.216, 0, 0, 0, 1, 12282, 10.84, 41, 210, 405
2026/05/04 23:30:00.316, 0, 0, 0, 1, 12282, 10.84, 41, 210, 405
2026/05/04 23:30:00.417, 0, 0, 0, 1, 12282, 10.84, 41, 210, 405
2026/05/04 23:30:00.517, 0, 0, 0, 1, 12282, 10.84, 41, 210, 405
2026/05/04 23:30:00.617, 0, 0, 0, 1, 12282, 10.84, 41, 210, 405
2026/05/04 23:30:00.718, 0, 0, 0, 1, 12282, 10.84, 41, 210, 405
2026/05/04 23:30:00.818, 0, 0, 0, 1, 12282, 10.84, 41, 210, 405
2026/05/04 23:30:00.918, 0, 0, 0, 1, 12282, 10.86, 41, 210, 405
2026/05/04 23:30:01.019, 0, 0, 0, 1, 12282, 10.86, 41, 210, 405
2026/05/04 23:30:01.119, 0, 0, 0, 1, 12282, 10.86, 41, 210, 405
2026/05/04 23:30:01.219, 0, 0, 0, 1, 12282, 10.86, 41, 210, 405
2026/05/04 23:30:01.320, 0, 0, 0, 1, 12282, 10.86, 41, 210, 405
2026/05/04 23:30:01.420, 0, 0, 0, 1, 12282, 10.86, 41, 210, 405
2026/05/04 23:30:01.520, 0, 0, 0, 1, 12282, 10.86, 41, 210, 405
2026/05/04 23:30:01.621, 0, 0, 0, 1, 12282, 10.86, 41, 210, 405
2026/05/04 23:30:01.721, 0, 0, 0, 1, 12282, 10.86, 41, 210, 405
2026/05/04 23:30:01.822, 0, 0, 0, 1, 12282, 10.86, 41, 210, 405
2026/05/04 23:30:01.922, 0, 0, 0, 1, 12282, 10.87, 41, 210, 405
2026/05/04 23:30:02.022, 0, 0, 0, 1, 12282, 10.87, 41, 210, 405
2026/05/04 23:30:02.123, 0, 0, 0, 1, 12282, 10.87, 41, 210, 405
2026/05/04 23:30:02.223, 0, 0, 0, 1, 12282, 10.87, 41, 210, 405
2026/05/04 23:30:02.323, 0, 0, 0, 1, 12282, 10.87, 41, 210, 405
2026/05/04 23:30:02.424, 0, 0, 0, 1, 12282, 10.87, 41, 210, 405
2026/05/04 23:30:02.524, 0, 0, 0, 1, 12282, 10.87, 41, 210, 405
2026/05/04 23:30:02.624, 0, 0, 0, 1, 12282, 10.87, 41, 210, 405
2026/05/04 23:30:02.725, 0, 0, 0, 1, 12282, 10.87, 41, 210, 405
2026/05/04 23:30:02.825, 0, 0, 0, 1, 12282, 10.87, 41, 210, 405
2026/05/04 23:30:02.925, 0, 0, 0, 1, 12282, 10.89, 41, 210, 405
2026/05/04 23:30:03.026, 0, 0, 0, 1, 12282, 10.89, 41, 210, 405
2026/05/04 23:30:03.126, 0, 0, 0, 1, 12282, 10.89, 41, 210, 405
2026/05/04 23:30:03.226, 0, 0, 0, 1, 12282, 10.89, 41, 210, 405
2026/05/04 23:30:03.327, 0, 0, 0, 1, 12282, 10.89, 41, 210, 405
2026/05/04 23:30:03.427, 0, 0, 0, 1, 12282, 10.89, 41, 210, 405
2026/05/04 23:30:03.527, 0, 0, 0, 1, 12282, 10.89, 41, 210, 405
2026/05/04 23:30:03.628, 0, 0, 0, 1, 12282, 10.89, 41, 210, 405
2026/05/04 23:30:03.728, 0, 0, 0, 1, 12282, 10.89, 41, 210, 405
2026/05/04 23:30:03.828, 0, 0, 0, 1, 12282, 10.89, 41, 210, 405
2026/05/04 23:30:03.929, 0, 0, 0, 1, 12282, 10.94, 41, 210, 405
2026/05/04 23:30:04.029, 0, 0, 0, 1, 12282, 10.94, 41, 210, 405
2026/05/04 23:30:04.129, 0, 0, 0, 1, 12282, 10.94, 41, 210, 405
2026/05/04 23:30:04.230, 0, 0, 0, 1, 12282, 10.94, 41, 210, 405
2026/05/04 23:30:04.330, 0, 0, 0, 1, 12282, 10.94, 41, 210, 405
2026/05/04 23:30:04.430, 0, 0, 0, 1, 12282, 10.94, 41, 210, 405
2026/05/04 23:30:04.531, 0, 0, 0, 1, 12282, 10.94, 41, 210, 405
2026/05/04 23:30:04.631, 0, 0, 0, 1, 12282, 10.94, 41, 210, 405
2026/05/04 23:30:04.731, 0, 0, 0, 1, 12282, 10.94, 41, 210, 405
2026/05/04 23:30:04.832, 0, 0, 0, 1, 12282, 10.94, 41, 210, 405
2026/05/04 23:30:04.932, 0, 0, 0, 1, 12282, 10.91, 41, 210, 405
2026/05/04 23:30:05.032, 0, 0, 0, 1, 12282, 10.91, 41, 210, 405
2026/05/04 23:30:05.133, 0, 0, 0, 1, 12282, 10.91, 41, 210, 405
2026/05/04 23:30:05.233, 0, 0, 0, 1, 12282, 10.91, 41, 210, 405
2026/05/04 23:30:05.333, 0, 0, 0, 1, 12282, 10.91, 41, 210, 405
2026/05/04 23:30:05.434, 0, 0, 0, 1, 12282, 10.91, 41, 210, 405
2026/05/04 23:30:05.534, 0, 0, 0, 1, 12282, 10.91, 41, 210, 405
2026/05/04 23:30:05.635, 0, 0, 0, 1, 12282, 10.91, 41, 210, 405
2026/05/04 23:30:05.735, 0, 0, 0, 1, 12282, 10.91, 41, 210, 405
