timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/05/05 16:58:00.613, 0, 0, 0, 1, 24564, 12.44, 37, 210, 405
2026/05/05 16:58:00.716, 0, 0, 0, 1, 24564, 12.44, 37, 210, 405
2026/05/05 16:58:00.816, 0, 0, 0, 1, 24564, 12.44, 37, 210, 405
2026/05/05 16:58:00.916, 0, 0, 0, 1, 24564, 12.44, 37, 210, 405
2026/05/05 16:58:01.017, 0, 0, 0, 1, 24564, 12.44, 37, 210, 405
2026/05/05 16:58:01.117, 0, 0, 0, 1, 24564, 12.44, 37, 210, 405
2026/05/05 16:58:01.217, 0, 0, 0, 1, 24564, 12.69, 37, 210, 405
2026/05/05 16:58:01.317, 0, 0, 0, 1, 24564, 12.69, 37, 210, 405
2026/05/05 16:58:01.417, 0, 0, 0, 1, 24564, 12.69, 37, 210, 405
2026/05/05 16:58:01.518, 0, 0, 0, 1, 24564, 12.69, 37, 210, 405
2026/05/05 16:58:01.618, 0, 0, 0, 1, 24564, 12.69, 37, 210, 405
2026/05/05 16:58:01.718, 0, 0, 0, 1, 24564, 12.69, 37, 210, 405
2026/05/05 16:58:01.818, 0, 0, 0, 1, 24564, 12.69, 37, 210, 405
2026/05/05 16:58:01.919, 0, 0, 0, 1, 24564, 12.69, 37, 210, 405
2026/05/05 16:58:02.019, 0, 0, 0, 1, 24564, 12.69, 37, 210, 405
2026/05/05 16:58:02.119, 0, 0, 0, 1, 24564, 12.69, 37, 210, 405
2026/05/05 16:58:02.219, 0, 0, 0, 1, 24564, 13.67, 37, 210, 405
2026/05/05 16:58:02.320, 0, 0, 0, 1, 24564, 13.67, 37, 210, 405
2026/05/05 16:58:02.420, 0, 0, 0, 1, 24564, 13.67, 37, 210, 405
2026/05/05 16:58:02.520, 0, 0, 0, 1, 24564, 13.67, 37, 210, 405
2026/05/05 16:58:02.621, 0, 0, 0, 1, 24564, 13.67, 37, 210, 405
2026/05/05 16:58:02.721, 0, 0, 0, 1, 24564, 13.67, 37, 210, 405
2026/05/05 16:58:02.821, 0, 0, 0, 1, 24564, 13.67, 37, 210, 405
2026/05/05 16:58:02.921, 0, 0, 0, 1, 24564, 13.67, 37, 210, 405
2026/05/05 16:58:03.022, 0, 0, 0, 1, 24564, 13.67, 37, 210, 405
2026/05/05 16:58:03.122, 0, 0, 0, 1, 24564, 13.67, 37, 210, 405
2026/05/05 16:58:03.222, 0, 0, 0, 1, 24564, 14.39, 37, 210, 405
2026/05/05 16:58:03.323, 0, 0, 0, 1, 24564, 14.39, 37, 210, 405
2026/05/05 16:58:03.423, 0, 0, 0, 1, 24564, 14.39, 37, 210, 405
2026/05/05 16:58:03.523, 0, 0, 0, 1, 24564, 14.39, 37, 210, 405
2026/05/05 16:58:03.623, 0, 0, 0, 1, 24564, 14.39, 37, 210, 405
2026/05/05 16:58:03.723, 0, 0, 0, 1, 24564, 14.39, 37, 210, 405
2026/05/05 16:58:03.824, 0, 0, 0, 1, 24564, 14.39, 37, 210, 405
2026/05/05 16:58:03.924, 0, 0, 0, 1, 24564, 14.39, 37, 210, 405
2026/05/05 16:58:04.024, 0, 0, 0, 1, 24564, 14.39, 37, 210, 405
2026/05/05 16:58:04.124, 0, 0, 0, 1, 24564, 14.39, 37, 210, 405
2026/05/05 16:58:04.224, 0, 0, 0, 1, 24564, 13.94, 37, 210, 405
2026/05/05 16:58:04.324, 0, 0, 0, 1, 24564, 13.94, 37, 210, 405
2026/05/05 16:58:04.425, 0, 0, 0, 1, 24564, 13.94, 37, 210, 405
2026/05/05 16:58:04.525, 0, 0, 0, 1, 24564, 13.94, 37, 210, 405
2026/05/05 16:58:04.625, 0, 0, 0, 1, 24564, 13.94, 37, 210, 405
2026/05/05 16:58:04.725, 0, 0, 0, 1, 24564, 13.94, 37, 210, 405
2026/05/05 16:58:04.825, 0, 0, 0, 1, 24564, 13.94, 37, 210, 405
2026/05/05 16:58:04.926, 0, 0, 0, 1, 24564, 13.94, 37, 210, 405
2026/05/05 16:58:05.026, 0, 0, 0, 1, 24564, 13.94, 37, 210, 405
2026/05/05 16:58:05.126, 0, 0, 0, 1, 24564, 13.94, 37, 210, 405
2026/05/05 16:58:05.226, 0, 0, 0, 1, 24564, 12.82, 37, 210, 405
2026/05/05 16:58:05.327, 0, 0, 0, 1, 24564, 12.82, 37, 210, 405
2026/05/05 16:58:05.427, 0, 0, 0, 1, 24564, 12.82, 37, 210, 405
2026/05/05 16:58:05.527, 0, 0, 0, 1, 24564, 12.82, 37, 210, 405
2026/05/05 16:58:05.628, 0, 0, 0, 1, 24564, 12.82, 37, 210, 405
2026/05/05 16:58:05.728, 0, 0, 0, 1, 24564, 12.82, 37, 210, 405
2026/05/05 16:58:05.828, 0, 0, 0, 1, 24564, 12.82, 37, 210, 405
2026/05/05 16:58:05.928, 0, 0, 0, 1, 24564, 12.82, 37, 210, 405
2026/05/05 16:58:06.029, 0, 0, 0, 1, 24564, 12.82, 37, 210, 405
2026/05/05 16:58:06.129, 0, 0, 0, 1, 24564, 12.82, 37, 210, 405
2026/05/05 16:58:06.229, 0, 0, 0, 1, 24564, 12.92, 37, 210, 405
2026/05/05 16:58:06.330, 0, 0, 0, 1, 24564, 12.92, 37, 210, 405
2026/05/05 16:58:06.430, 0, 0, 0, 1, 24564, 12.92, 37, 210, 405
2026/05/05 16:58:06.530, 0, 0, 0, 1, 24564, 12.92, 37, 210, 405
2026/05/05 16:58:06.630, 0, 0, 0, 1, 24564, 12.92, 37, 210, 405
2026/05/05 16:58:06.731, 0, 0, 0, 1, 24564, 12.92, 37, 210, 405
2026/05/05 16:58:06.831, 0, 0, 0, 1, 24564, 12.92, 37, 210, 405
2026/05/05 16:58:06.931, 0, 0, 0, 1, 24564, 12.92, 37, 210, 405
2026/05/05 16:58:07.032, 0, 0, 0, 1, 24564, 12.92, 37, 210, 405
2026/05/05 16:58:07.132, 0, 0, 0, 1, 24564, 12.92, 37, 210, 405
2026/05/05 16:58:07.232, 0, 0, 0, 1, 24564, 14.09, 37, 210, 405
2026/05/05 16:58:07.332, 0, 0, 0, 1, 24564, 14.09, 37, 210, 405
2026/05/05 16:58:07.433, 0, 0, 0, 1, 24564, 14.09, 37, 210, 405
2026/05/05 16:58:07.533, 0, 0, 0, 1, 24564, 14.09, 37, 210, 405
2026/05/05 16:58:07.633, 0, 0, 0, 1, 24564, 14.09, 37, 210, 405
2026/05/05 16:58:07.734, 0, 0, 0, 1, 24564, 14.09, 37, 210, 405
2026/05/05 16:58:07.834, 0, 0, 0, 1, 24564, 14.09, 37, 210, 405
2026/05/05 16:58:07.934, 0, 0, 0, 1, 24564, 14.09, 37, 210, 405
2026/05/05 16:58:08.034, 0, 0, 0, 1, 24564, 14.09, 37, 210, 405
2026/05/05 16:58:08.135, 0, 0, 0, 1, 24564, 14.09, 37, 210, 405
2026/05/05 16:58:08.235, 0, 0, 0, 1, 24564, 14.74, 37, 210, 405
2026/05/05 16:58:08.335, 0, 0, 0, 1, 24564, 14.74, 37, 210, 405
2026/05/05 16:58:08.435, 0, 0, 0, 1, 24564, 14.74, 37, 210, 405
2026/05/05 16:58:08.536, 0, 0, 0, 1, 24564, 14.74, 37, 210, 405
2026/05/05 16:58:08.636, 0, 0, 0, 1, 24564, 14.74, 37, 210, 405
2026/05/05 16:58:08.736, 0, 0, 0, 1, 24564, 14.74, 37, 210, 405
2026/05/05 16:58:08.836, 0, 0, 0, 1, 24564, 14.74, 37, 210, 405
2026/05/05 16:58:08.937, 0, 0, 0, 1, 24564, 14.74, 37, 210, 405
2026/05/05 16:58:09.037, 0, 0, 0, 1, 24564, 14.74, 37, 210, 405
2026/05/05 16:58:09.137, 0, 0, 0, 1, 24564, 14.74, 37, 210, 405
2026/05/05 16:58:09.237, 0, 0, 0, 1, 24564, 14.46, 37, 210, 405
2026/05/05 16:58:09.337, 0, 0, 0, 1, 24564, 14.46, 37, 210, 405
2026/05/05 16:58:09.438, 0, 0, 0, 1, 24564, 14.46, 37, 210, 405
2026/05/05 16:58:09.538, 0, 0, 0, 1, 24564, 14.46, 37, 210, 405
2026/05/05 16:58:09.638, 0, 0, 0, 1, 24564, 14.46, 37, 210, 405
2026/05/05 16:58:09.738, 0, 0, 0, 1, 24564, 14.46, 37, 210, 405
2026/05/05 16:58:09.839, 0, 0, 0, 1, 24564, 14.46, 37, 210, 405
2026/05/05 16:58:09.939, 0, 0, 0, 1, 24564, 14.46, 37, 210, 405
2026/05/05 16:58:10.039, 0, 0, 0, 1, 24564, 14.46, 37, 210, 405
2026/05/05 16:58:10.139, 0, 0, 0, 1, 24564, 14.46, 37, 210, 405
2026/05/05 16:58:10.239, 0, 0, 0, 1, 24564, 13.37, 37, 210, 405
